"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",20,10,,0,8.5
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",18,10,,0,9
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Chest Supported Incline Row (Dumbbell)",,"",4,"failure",18,10,,0,10
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Sitting 1-Arm Lat Pulldown",,"",0,"warmup",10,8,,0,6
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Sitting 1-Arm Lat Pulldown",,"",1,"normal",25,11,,0,9.5
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Sitting 1-Arm Lat Pulldown",,"",2,"normal",20,13,,0,10
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Preacher Curl (Barbell)",,"",0,"warmup",7.5,6,,0,6
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Preacher Curl (Barbell)",,"",1,"normal",17.5,10,,0,8.5
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Preacher Curl (Barbell)",,"",2,"normal",17.5,8,,0,10
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Preacher Curl (Barbell)",,"",3,"failure",15,10,,0,10
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Cable Crunch",,"",0,"warmup",20,6,,0,6
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Cable Crunch",,"",1,"normal",40,12,,0,8.5
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Cable Crunch",,"",2,"failure",40,12,,0,9
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",9,6,,0,6
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",18,12,,0,6
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",18,15,,0,7
"Pull 1 Block 1","20 Oct 2024, 10:49","20 Oct 2024, 12:06","","Rear Delt Reverse Fly (Machine)",,"",3,"failure",18,30,,0,7
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Warm Up",,"",0,"normal",,0,,300,
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Warm Up",,"",1,"normal",,0,,300,
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Meadows Incline DB Lateral Raise",,"",0,"warmup",8,6,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Meadows Incline DB Lateral Raise",,"",1,"normal",14,10,,0,9
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Meadows Incline DB Lateral Raise",,"",2,"normal",12,12,,0,8.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Meadows Incline DB Lateral Raise",,"",3,"failure",12,14,,0,10
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bench Press (Dumbbell)",,"",0,"warmup",10,5,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bench Press (Dumbbell)",,"",1,"warmup",12,6,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bench Press (Dumbbell)",,"",2,"normal",18,10,,0,7.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bench Press (Dumbbell)",,"",3,"normal",18,10,,0,9
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bench Press (Dumbbell)",,"",4,"failure",18,10,,0,9.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bottom-Half Seated Cable Flye",,"",0,"warmup",2.5,5,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bottom-Half Seated Cable Flye",,"",1,"warmup",5,7,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bottom-Half Seated Cable Flye",,"",2,"normal",10,10,,0,8
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Bottom-Half Seated Cable Flye",,"",3,"failure",10,13,,0,10
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Shoulder Press (Dumbbell)",,"",0,"warmup",6,6,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Shoulder Press (Dumbbell)",,"",1,"warmup",8,8,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Shoulder Press (Dumbbell)",,"",2,"normal",12,12,,0,8
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Shoulder Press (Dumbbell)",,"",3,"normal",12,12,,0,9.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Shoulder Press (Dumbbell)",,"",4,"normal",12,8,,0,10
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Extension (Cable)",,"",0,"warmup",10,8,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Extension (Cable)",,"",1,"normal",20,15,,0,8.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Extension (Cable)",,"",2,"failure",20,12,,0,8.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Extension (Cable)",,"",3,"dropset",15,12,,0,10
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Kickback (Cable)",,"",0,"warmup",3.5,10,,0,6
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Kickback (Cable)",,"",1,"normal",7.5,20,,0,9.5
"Push 1 Block 1","19 Oct 2024, 12:09","19 Oct 2024, 13:50","","Triceps Kickback (Cable)",,"",2,"failure",7.5,16,,0,10
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Romanian Deadlift (Barbell)",,"",0,"normal",40,10,,0,6
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Romanian Deadlift (Barbell)",,"",1,"normal",50,10,,0,7
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Romanian Deadlift (Barbell)",,"",2,"normal",50,10,,0,7
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Romanian Deadlift (Barbell)",,"",3,"normal",50,10,,0,7
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Leg Press (Machine)",,"",0,"normal",103,6,,0,6
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Leg Press (Machine)",,"",1,"normal",130,10,,0,7.5
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Leg Press (Machine)",,"",2,"normal",180,10,,0,9.5
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Reverse Lunge (Dumbbell)",,"",0,"normal",14,12,,0,
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Reverse Lunge (Dumbbell)",,"",1,"normal",14,12,,0,7.5
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Reverse Lunge (Dumbbell)",,"",2,"normal",14,8,,0,8
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Reverse Lunge (Dumbbell)",,"",3,"normal",14,8,,0,8
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Standing Calf Raise (Dumbbell)",,"",0,"normal",13,12,,0,7
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Standing Calf Raise (Dumbbell)",,"",1,"normal",13,12,,0,8.5
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Standing Calf Raise (Dumbbell)",,"",2,"normal",13,12,,0,8
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Back Extension (Weighted Hyperextension)",,"",0,"normal",15,12,,0,8
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Back Extension (Weighted Hyperextension)",,"",1,"normal",15,12,,0,8
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Hip Adduction (Machine)",,"",0,"normal",50,15,,0,7
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Hip Adduction (Machine)",,"",1,"normal",50,15,,0,8.5
"Afternoon workout 💪","18 Oct 2024, 14:36","18 Oct 2024, 16:35","","Hip Adduction (Machine)",,"",2,"normal",50,15,,0,8
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",5,8,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,15,,0,9.5
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Single Arm Lateral Raise (Cable)",,"",2,"normal",7.5,12,,0,8.5
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Single Arm Lateral Raise (Cable)",,"",3,"failure",5,17,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Incline Bench Press (Dumbbell)",,"",0,"warmup",8,6,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Incline Bench Press (Dumbbell)",,"",1,"warmup",10,8,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Incline Bench Press (Dumbbell)",,"",2,"normal",18,12,,0,9
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Incline Bench Press (Dumbbell)",,"",3,"normal",18,11,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Incline Bench Press (Dumbbell)",,"",4,"normal",18,9,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Incline Bench Press (Dumbbell)",,"",5,"dropset",14,8,,0,9.5
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Seated Shoulder Press (Machine)",,"",0,"warmup",23,6,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Seated Shoulder Press (Machine)",,"",1,"warmup",33,8,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Seated Shoulder Press (Machine)",,"",2,"normal",47,12,,0,8.5
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Seated Shoulder Press (Machine)",,"",3,"normal",47,12,,0,9
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Seated Shoulder Press (Machine)",,"",4,"normal",47,11,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Katana Triceps Extension",,"",0,"warmup",5,6,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Katana Triceps Extension",,"",1,"normal",7.5,12,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Katana Triceps Extension",,"",2,"normal",7.5,10,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Katana Triceps Extension",,"",3,"failure",5,12,,0,10
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Cable Crossover Ladder",,"",0,"warmup",5,6,,0,6
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Cable Crossover Ladder",,"",1,"normal",10,9,,0,9.5
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Cable Crossover Ladder",,"",2,"normal",7.5,12,,0,8
"Push 2 Block 1","14 Oct 2024, 08:01","14 Oct 2024, 09:15","","Cable Crossover Ladder",,"",3,"failure",7.5,16,,0,10
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Warm Up",,"",0,"normal",,0,,300,
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Warm Up",,"",1,"normal",,0,,300,
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Pendlay Row (Barbell)",,"",0,"warmup",22.5,5,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Pendlay Row (Barbell)",,"",1,"warmup",27.5,6,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Pendlay Row (Barbell)",,"",2,"normal",45,10,,0,8
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Pendlay Row (Barbell)",,"",3,"normal",45,10,,0,8.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Pendlay Row (Barbell)",,"",4,"failure",45,15,,0,10
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Lat Pulldown (Cable)",,"",0,"warmup",25,5,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Lat Pulldown (Cable)",,"",1,"warmup",30,6,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Lat Pulldown (Cable)",,"",2,"normal",60,10,,0,8.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Lat Pulldown (Cable)",,"",3,"normal",60,8,,0,9.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Lat Pulldown (Cable)",,"",4,"normal",55,9,,0,10
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Seated Cable Row - V Grip (Cable)",,"",0,"warmup",30,6,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,12,,0,9
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",60,11,,0,9.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Preacher Curl (Barbell)",,"",0,"warmup",7.5,8,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Preacher Curl (Barbell)",,"",1,"normal",15,15,,0,8.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Preacher Curl (Barbell)",,"",2,"normal",15,13,,0,10
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Preacher Curl (Barbell)",,"",3,"failure",12.5,16,,0,10
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Rear Delt Reverse Fly (Cable)",,"",0,"warmup",2.5,6,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",5,12,,0,7.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",5,12,,0,10
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Rear Delt Reverse Fly (Cable)",,"",3,"failure",2.5,16,,0,8.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Shrug (Dumbbell)",,"",0,"warmup",12,6,,0,6
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Shrug (Dumbbell)",,"",1,"normal",26,12,,0,7.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Shrug (Dumbbell)",,"",2,"normal",26,12,,0,7.5
"Pull 2 Block 1","13 Oct 2024, 10:25","13 Oct 2024, 11:40","","Shrug (Dumbbell)",,"",3,"failure",26,12,,0,8
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Warm Up",,"",0,"normal",,0,,300,
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Warm Up",,"",1,"normal",,0,,300,
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Bicep Curl (Cable)",,"",0,"warmup",10,6,,0,6
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Bicep Curl (Cable)",,"",1,"normal",22.5,12,,0,8.5
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Bicep Curl (Cable)",,"",2,"normal",22.5,10,,0,9
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Bicep Curl (Cable)",,"",3,"failure",20,12,,0,10
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Skullcrusher (Barbell)",,"",0,"warmup",10,6,,0,6
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Skullcrusher (Barbell)",,"",1,"normal",20,12,,0,8.5
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Skullcrusher (Barbell)",,"",2,"normal",20,11,,0,9.5
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Skullcrusher (Barbell)",,"",3,"failure",17.5,12,,0,10
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Seated Incline Curl (Dumbbell)",,"",0,"warmup",6,8,,0,6
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,15,,0,8
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Seated Incline Curl (Dumbbell)",,"",2,"failure",10,12,,0,9
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Triceps Pushdown",,"",0,"warmup",10,8,,0,6
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Triceps Pushdown",,"",1,"normal",22.5,15,,0,9.5
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Triceps Pushdown",,"",2,"failure",20,13,,0,9.5
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Lying Leg Raise",,"",0,"normal",,20,,0,6
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Lying Leg Raise",,"",1,"normal",,20,,0,7
"Arms 1 Block 1","9 Oct 2024, 08:29","9 Oct 2024, 09:20","","Lying Leg Raise",,"",2,"normal",,20,,0,8
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Pullover (Dumbbell)",,"",0,"warmup",10,6,,0,6
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Pullover (Dumbbell)",,"",1,"normal",18,12,,0,8
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Pullover (Dumbbell)",,"",2,"normal",18,12,,0,8
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Pullover (Dumbbell)",,"",3,"normal",18,12,,0,8.5
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Lat Pulldown (Cable)",,"",0,"warmup",30,6,,0,6
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Lat Pulldown (Cable)",,"",1,"normal",55,12,,0,8.5
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Lat Pulldown (Cable)",,"",2,"normal",55,10,,0,9.5
"Lats","9 Oct 2024, 08:05","9 Oct 2024, 08:29","","Lat Pulldown (Cable)",,"",3,"normal",50,11,,0,10
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Warm Up",,"",0,"normal",,0,,300,
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Warm Up",,"",1,"normal",,0,,300,
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Bulgarian Split Squat",,"",0,"warmup",6,4,,0,6
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Bulgarian Split Squat",,"",1,"warmup",8,5,,0,6
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Bulgarian Split Squat",,"",2,"normal",16,8,,0,7
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Bulgarian Split Squat",,"",3,"normal",16,8,,0,7.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Bulgarian Split Squat",,"",4,"normal",16,8,,0,8.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Thrust (Machine)",,"",0,"warmup",27.5,6,,0,6
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Thrust (Machine)",,"",1,"normal",56.5,12,,0,7
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Thrust (Machine)",,"",2,"normal",56.5,12,,0,8.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Thrust (Machine)",,"",3,"normal",56.5,12,,0,9.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Seated Leg Curl (Machine)",0,"",0,"normal",40,20,,0,7.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Seated Leg Curl (Machine)",0,"",1,"normal",40,20,,0,8
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Seated Leg Curl (Machine)",0,"",2,"normal",40,20,,0,7.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Leg Extension (Machine)",0,"",0,"normal",45,20,,0,7
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Leg Extension (Machine)",0,"",1,"normal",45,20,,0,8
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Leg Extension (Machine)",0,"",2,"normal",45,20,,0,8.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Calf Press (Machine)",,"",0,"warmup",24,10,,0,6
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Calf Press (Machine)",,"",1,"normal",40,20,,0,7
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Calf Press (Machine)",,"",2,"normal",40,20,,0,8
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Calf Press (Machine)",,"",3,"normal",40,20,,0,8
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Abduction (Machine)",,"",0,"warmup",27,8,,0,6
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Abduction (Machine)",,"",1,"normal",54,15,,0,7.5
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Abduction (Machine)",,"",2,"normal",54,15,,0,8
"Legs 1 Block 1","8 Oct 2024, 16:36","8 Oct 2024, 17:46","","Hip Abduction (Machine)",,"",3,"failure",54,19,,0,9.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Warm Up",,"",0,"normal",,0,,300,
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Warm Up",,"",1,"normal",,0,,300,
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Meadows Incline DB Lateral Raise",,"",0,"warmup",6,6,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Meadows Incline DB Lateral Raise",,"",1,"normal",12,12,,0,8
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Meadows Incline DB Lateral Raise",,"",2,"normal",12,12,,0,8.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Meadows Incline DB Lateral Raise",,"",3,"failure",12,18,,0,10
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bench Press (Dumbbell)",,"",0,"warmup",10,5,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bench Press (Dumbbell)",,"",1,"warmup",12,6,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bench Press (Dumbbell)",,"",2,"normal",18,10,,0,7.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bench Press (Dumbbell)",,"",3,"normal",18,10,,0,8.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bench Press (Dumbbell)",,"",4,"failure",18,10,,0,10
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bottom-Half Seated Cable Flye",,"",0,"warmup",2.5,5,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bottom-Half Seated Cable Flye",,"",1,"warmup",5,7,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bottom-Half Seated Cable Flye",,"",2,"normal",10,10,,0,9
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Bottom-Half Seated Cable Flye",,"",3,"failure",10,12,,0,10
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Shoulder Press (Dumbbell)",,"",0,"warmup",6,6,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Shoulder Press (Dumbbell)",,"",1,"warmup",8,8,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Shoulder Press (Dumbbell)",,"",2,"normal",12,12,,0,8.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Shoulder Press (Dumbbell)",,"",3,"normal",12,12,,0,9.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Shoulder Press (Dumbbell)",,"",4,"normal",12,10,,0,9.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Triceps Extension (Cable)",,"",0,"warmup",10,8,,0,6
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Triceps Extension (Cable)",,"",1,"normal",20,12,,0,9
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Triceps Extension (Cable)",,"",2,"failure",20,12,,0,9.5
"Push 1 Block 1","7 Oct 2024, 10:52","7 Oct 2024, 12:18","","Triceps Extension (Cable)",,"",3,"dropset",15,14,,0,10
